sentiment,text
0.0,"(طيب,)"
0.0,"(العرض, ده, سارى, عند, الجوهرى, سيرفس, فى, التجمع, الخامس, ؟؟؟؟؟؟؟؟)"
0.0,"(ممكن, اعرف, اقرب, توكيل, هيونداى, معتمد, بالمنوفية, لاننى, شارى, فيرنا, جديدة, وعايز, اعمل, صيانة, كم, الاولى, فين, ارجو, الرد)"
0.0,"(فيها, وسائد, هوائية, وفرامل, abs, ولا, لا)"
0.0,"(عربية, معايا, بقولها, سنة, و, في, منتهى, الجمال, و, الروعة)"
0.0,"(مقدم, الحجز, كام, ؟؟؟)"
0.0,"(كدابين, :, مفيش, اى, اكس, لسنه, ،, اسمها, توسان, واحسن, من, القرف, دى, مليون, مره)"
0.0,"(ماشالله,)"
0.0,"(في, شكل, جديد, نزل, بره., حتفضلو, تبيعو, لحد, امتي, ف, الشكل, ده)"
0.0,"(طب, خلينا, اجرب, وانا, اقول, علطول, وانا, لو, هعرف, هنكر, ليه)"
0.0,"(سياره, رياضيه., بس, ياتري, السي, سي., اخباره, ايه)"
0.0,"(انا, عايزه, من, ده, يا, عم, حزمبول, 😂😂)"
0.0,"(جمده, جدي)"
0.0,"(اىة, الفحامة, دى)"
0.0,"(الفرنه, الشكل, مش, هيتغير)"
0.0,"(بكام,)"
0.0,"(هونداي, جينسيس, هي, لشركات, السياحة, ولا, لاي, شركة)"
37.0,"(يوم, السبت, الموافق, -, -, توجهت, الى, مركز, الصيانة, فى, ابو, رواش, الساعة, صباحا, وذلك, قبل, وصول, افراد, الاستقبال, جميعا, وفى, تمام, الساعة, تم, النداء, على, رقمى, وقد, جلست, مع, افضل, واحسن, شخصية, وهو, م, /, اسامة, وبصراحة, شخصية, محترمة, جدا, جدا, وكنت, ذلاعب, لعمل, صيانة, الف, وكنت, بشتكى, من, صوت, صفارة, من, ناحية, اليسار, وتم, وقال, لى, تمام, سوف, نرى, ذلك, العيب, وتم, الانتظار, طويلا, جدا, و, فى, الاسترحة, تم, روئية, السيارة, واقفة, لمدة, ثلث, ساعة, بدون, شغل, وبعد, ذلك, تم, تحركها, من, مكانها, الى, مكان, اخر, وبقيت, بدون, عمل, وبعد, ذلك, اخذها, فرد, من, المهندسين, الصيانة, ومعة, شغل, ...)"
0.0,"(اول, هيونداي, اسوقها, كانت)"
0.0,"(هيونداى, اكسنت)"
0.0,"(الالنترا, دلوقتى, الالنترا)"
0.0,"(كانت, اكسيل, مو)"
0.0,"(هيونداي, سيفك)"
1.0,"(سعر, الالنترا, فءه, كام, لو, سمحت, ومواصفتها)"
0.0,"(بكام, سعرها)"
1.0,"(تصميم, ايه, وفريد, ايه, العربيه, نزل, لها, فيس, ليفت, بره, وانتهى, موضوع, ix, ده, بقت, كلها, باسم, واحد, انتم, منزلين, شيب, قديم, في, مصر, هو, احنا, للدرجه, دى, جهله)"
2.0,"(انا, اشتريت, فيرنا, و, قربت, على, ال, كيلو, هى, صيانة, ال, بيتعمل, فيها, ايه, و, هل, لازم, اغير, زيت, و, لا, لا, لان, بيقولوا, ان, الزيت, اللى, بييجى, بيها, فى, الاول, بيبقى, هو, الافضل, و, ممكن, يفضل, معايا, لغاية, ال, هل, الكلام, ده, صحيح)"
0.0,"(هوا, في, شكل, جديد, لـ, ix, قريب, ؟)"
0.0,"(ممكن, اعرف, الوانها, ايه, وهل, بالحجز, ولا, متوفرة)"
0.0,"(بكام,)"
-4.0,"(ix, اللي, هى, فاشله)"
0.0,"(عايز, اعرف, السعر, الحلى, لوسمحت)"
0.0,"(الحجم, الحقيقى, للعرببه, للموديلين, تلهاتش, باك, و, السيدان, ؟)"
0.0,"(النتره, ف, بك, بكام)"
3.0,"(الفئه, الأولي, من, الفيرنا, سعرها, كام, من, فضلك)"
0.0,"(الفيرنا, كامله, مانيوال, زجاج, ملون, بكام, والتسليم, امتى)"
0.0,"(مشاري, راشد)"
0.0,"(جورج, وسوف, الحبايب)"
0.0,"(تامر, عاشور, و, اليسا)"
0.0,"(عمر, دياب, طبعا)"
0.0,"(رغى, اللى, بيبقى, راكب, جنبى, .)"
0.0,"(عاوز, اعرف, سعر, ومواصفات, سياره, النترا, اول, فئه)"
0.0,"(النترا,)"
0.0,"(النترا,)"
0.0,"(إلنترا,)"
3.0,"(بعد, ما, قولتولى, ابعت, الشكوى, و, احنا, هنرد, عليك, و, ده, كان, من, شهر, محدش, عبررنى, ده, بخصوص, انى, جتلكم, مرات, علشات, اصلح, كاسيت, العربية, الى, لسه, مشتريها, شكرا, على, الخدمة, :s)"
0.0,"(هتفرق, يعني)"
0.0,"(الاول,)"
0.0,"(الاتنين,)"
0.0,"(انا, معايا, هونداي, فرنا, ماشيه, الف, والسمعات, اللي, في, الجنب, الشمال, فصلت, خالص, ايه, الحل؟, وهل, للسياره, العرض, بتاع, الكشف, المجاني, ع, العربيه, والتكيف؟, نرجو, الرد)"
0.0,"(جميله,)"
0.0,()
0.0,()
0.0,()
0.0,()
0.0,"(انا, معايا, هيونداى, فيرنا, عامله, ممكن, اعرف, تكالييف, صيانه, ال, كام)"
0.0,"(الاعلان, غير, سليم, مفيش, كشف, مجانى, على, العربية, و, التكيف, للسيارات, الا, خارج, الضمان, ......, غبور, بيهجص)"
0.0,"(عرض, كذب, انا, اتصلت, ب, و, قالى, ان, العرض, خصم, %, على, قطع, الغيار, فقط, و, لا, يوجد, كشف, على, التكيف, او, كشف, مجانى, على, العربية, دة, خطا, فى, الاعلان, .......)"
0.0,"(ممكن, اعرف, العرض, ساري, على, فرع, الغردقه)"
0.0,"(ممكن, اعرف, محرك, فيرنا, cc, جديد, يعمله, كام, ؟)"
0.0,"(يعنى, ايه, فيرنا, gls, star, تفرق, ايه, عن, gls)"
0.0,"(الفيرنا, نزل, منها, اتوماتك)"
0.0,"(ياريت, كنت, دعمت, كلامك, بصور, للتوضيح, ..., عموما, انا, من, مستخدمى, الفيرنا, من, للأن)"
0.0,"(أنا, عربيتي, اركبله, جنوط, ممكن, وبكم)"
-1.0,"(معلش, بعد, ازنك, اخبار, الفوليستر, ايه)"
0.0,"(لو, سمحت, انا, معايا, اكسنت, rb, ومن, يوم, ما, اشترتها, وهى, فيها, مشكله, وكل, ما, اروح, التوكيل, مش, بيعرفوا, يحلولى, المشكله, ممكن, أتواصل, مع, مين, لحل, المشكله)"
1.0,"(غالي, اوي)"
0.0,"(لو, سمحت, انا, محتاج, جنوط, النترا, md, موديل, ممكن, اعرف, سعرها, كام)"
0.0,"(ممكن, تقولولنا, اماكن, الفروع, من, فضلكم)"
0.0,"(ياريت, حضرتك, توضح, لنا, هنا, الفرق, بين, وال, فى, الالنترا, ايه, الاختلافات, الجديدة, فى, الشكل, او, المواصفات, سريعا, بدون, الاتصال, ممكن, هنا, ابرز, الاختلافات, او, الاضافات, دا, لو, فى, لانى, شايف, الشكل, زى, ماهو)"
0.0,"(ممكن, نعرف, تفاصيل, الحجز, وموعد, الاستلام)"
0.0,"(اول, فئه, بكام, وفي, فرق, بين, و)"
0.0,"(لو, سمحت, ايه, الفرق, بين, ٢٠١٥, و, ٢٠١٦)"
0.0,"(لو, حد, يعرف, يفدنى, ..., انا, معايا, نيو, اكسنت, باور, كهربا, بيفصل, كل, شويه)"
-4.0,"(بتتسرق, بسهوله, جداااا)"
0.0,"(ايه, الفرق, بين, و)"
0.0,"(ليه, كل, مخش, على, اكسنت, هاتشباك, يقولى, سيرفر, ايرور, .., بقالو, كتير, الموقع, على, كدة)"
0.0,"(سعرها, كام, الكامله)"
0.0,"(متابع,)"
0.0,"(حضرتك, انا, كلمت, وفوجئت, بانهم, لا, يملكون, اى, معلومات, غير, السعر, انة, اتغير, اما, المواصفات, او, الحجز, ليس, عندهم, اى, معلومة, وبالتالى, احنا, محتاجين, من, الشخص, اللى, منزل, الخبر, توضيح, وتفصيل, الخبر)"
3.0,"(عندنا, هيونداى, ix, لسه, زيرو, والتسجيل, فيها, مش, شغال, أى, الحل)"
0.0,"(هعمل, بيها, خمسات, فى, الشارع, بتاعنا, ..عشان, نفسى, اسمع, اى, صوت, عربيات, فى, الشارع, دا, :d)"
0.0,"(هطلع, علي, شرم)"
0.0,"(هسافر, اسكندريه, وارجع, تانى)"
0.0,"(هههههه, هببعها, طبعا, واجيب, اكسنت)"
0.0,"(هاخد, الاسره, افسحهم)"
-2.0,"(هركب, تفافه, على, قزاز, العربيه, واتف, على, الى, اعرفهم)"
0.0,"(هروح, مارينا, 😃)"
0.0,()
0.0,"(هبيعها, وأسيب, ix, بتاعتى)"
0.0,"(بيقولك., هاقضي, مصالحي, طبعا, احنا, فاضين)"
0.0,"(هشوف, بلد, يكون, فيها, طرق, ^_^, ^_^, ^_^)"
0.0,"(هاروح, اخطب, واتفسخر, بيها)"
0.0,"(لو, سمحتم, هو, ايه, موضوع, العربيه, الجراند, i, هتتوقف, تصنيعها, وهتنزل, بعد, كده, موديل, ممكن, الافاده, واسعار, السيدان, والهاتش, وموديل)"
0.0,"(عايز, اعرف, الفرق, بين, gl, وgls)"
0.0,"(عطاطا, حلوه, ياعطاطا, سخنه, طازه, يعطاطا)"
0.0,"(ههههههههههههههههه,)"
0.0,"(عربيتي, الجميله, 😂😂😂)"
0.0,"(فعلا, عملية, جداااااااا)"
0.0,"(ماشاءالله, تبارك, الله, الله, يوفقك, الجميع, الله, يرزقنا, هدية, كلنا, هونداي)"
0.0,"(ممكن, اعرف, سعر, الاكسنت)"
0.0,"(ارجوكوا, ماتحسدوش, بعين, عادية, دة, انا, طلع, عين, امي, في, العوديىة)"
0.0,"(الغريب, بصراحه, ان, لما, عربيه, تعدى, من, قدام, الفرنا, ومجرد, انها, تلمسه, بس, لمسه, من, ثقدام, تطير, جوزين, رفرف, وكابوت, ....., حرام, والله, انا, صعب, عليا, بتاع, العربيه, ﻻنها, كانت, تاكسى, وعلى, الله, ..., ياريت, تبعتو, للمركز, بره, وتوصوه, يقوى, الصاج, شويه, ...وديه, مش, قول, مره, اشوف, حاجه, زى, كده)"
0.0,"(الفيرنا, سيارة, الشعب, ارجوكم, اهتموا, بها, أكثر, من, حيث, اللمسات, النهائية)"
0.0,"(هههههههههههه, شعب, مصر, دمه, خفيف, بشكل, هههههههههههههه)"
-2.0,"(لو, كنت, خايف, حط, احمر, شفايف)"
0.0,"(مكتوب, على, عربية, السيارة, دى, طيارة)"
0.0,"(ايوه, معنى, كده, انى, ﻻزم, اشترى, قياس, 😉)"
0.0,"(نفسنا, في, معلومات, جديدة, و, شكرًا)"
0.0,"(طيب, ايه, رايكم, كهيونداي, ..انكم, تنزلوا, مع, عدة, العربية, والاستبن, كمبروسر, ومقاس, هواء, الاطارات, اعتقد, انها, خطوة, جديدة, وهتفرق, مع, العملاء..)"
0.0,"(هيونداى, اثبتت, كفائتها, ف, الشارع, المصري)"
0.0,"(اسعار, جراند, i, هاتشباك, كام؟)"
0.0,"(حد, خد, بالو, ان, التاره, يمين, مش, شمال, تبلو, العربيه, الفرنا, بس, في, الهند)"
0.0,"(ايوه, يا, حماعه, عادي, التكييف, بيشتغل, وانت, فاتح, الكونتاك, بس, مش, ﻻزم, تشغل, العربيه)"
0.0,"(وعمر, البطارية, دة, هيفيد, في, ايه, متخلص, وتتغير!!!!)"
0.0,"(وكل, الي, مش, شايف, اكلام, ده, صح, دا, ما, ركبش, عربية, اخره, ميكروباص, جانب, الشباك)"
0.0,"(الاحمر,)"
0.0,"(فين, الاسود)"
0.0,()
0.0,"(سعرها, كام, ؟)"
0.0,"(المهم, العربية, بقت, بكام, كل, يوم, والتانى, عمالة, تغلى)"
0.0,"(وأنا, عندي, حوالي, او, سنين)"
0.0,"(قبل, ما, اتجوز, و, بعد, كدة, توقفت, عن, السواقة, خالص, و, رجعت, خوفت, ،،, بس, رجعت, اسوق, تانى, بألى, سنين)"
0.0,"(اعدادى,)"
0.0,()
0.0,()
0.0,"(اقود, منذ, عام, .., عمرى, الحالى)"
0.0,"(خلال, مدة, ايه, من, الحجز, .)"
-2.0,"(الi, متوفره, ولا, لا, وسعرها, والحجز, وكده, شكرا, h)"
0.0,"(وتاتعامل, ازاى, مع, سواقين, الميكروباص, والتكاتك, والناس, اللى, فى, الشارع)"
0.0,"(او, يهدی, اعصاب, الواحد)"
0.0,"(:d, طب, وايه, اللي, دخل, الكاسيت, ؟, يعني, لما, اسمع, مش, هدوس, بنزين, هقف, في, السكة, هههههه)"
0.0,"(وتاتعامل, ازاى, مع, سواقين, الميكروباص, والتكاتك, والناس, اللى, فى, الشارع)"
0.0,"(الكل, يظايك, إلا, السيارة)"
0.0,"(الصورة, دي, صورة, تابلوه, فورد, فوكس)"
0.0,"(عربيات, خفيفة, حتى, الموووت, وانا, شارب, واحدة)"
0.0,"(متزعليش, مني, يا, هيونداي, المعلومه, دي, قديمه, انا, اتعودت, منك, علي, معلومات, جديده)"
0.0,"(فوليستر, من, انجح, السيارات.., ليه, مش, نازله, مصر.., شبابية, وشكل, حلو, وعمليه)"
1.0,"(يا, سلام..., صعبة, قوي)"
0.0,"(لو, سمحت, عاوزه, اعرف, يوجد, سيارهh, وبكام)"
1.0,"(لو, سمحت, الاكسنت, عاملة, كام)"
0.0,"(سيارت,)"
0.0,"(سيارات,)"
0.0,"(الفيرنا, بكام)"
3.0,"(سيارات,)"
7.0,"(وانتو, بخير, وسعاده, وفي, نجاح)"
0.0,"(حلوة, اوى, هدية, عيد, الام, دى)"
10.0,"(استفسار, من, فضلك, :, عندى, عربيه, مستعمله, رقم, موتورها, مميز, شويه, وهو, :, هل, لهذا, الرقم, للموتور, اى, اهميه, فى, زياده, سعر, السياره, ؟, وكيف, ؟, وشكرا, جزيلا)"
0.0,()
0.0,()
0.0,"(خمسه,)"
0.0,()
0.0,()
4.0,"(بجد, حاجة, هايلة)"
0.0,"(لو, سامحت, هل, تو, سان, سوف, تنزل, مصر)"
0.0,"(هي, الهيونداي, الفيولستر, و, الانترا, الكوبيه, متوفرين, ولا, لا, ارجو, معرفه, اسعارهم, ؟؟, h, e)"
2.0,"(تحفه, بس, استحاله, تمشى, عندنا, الكل, حيجرى, منها)"
0.0,"(االتعديل, المفروض, يكون, على, عربيه, قويه, مش, كورى, ورق, ما, تشرفش)"
0.0,"(لو, سمعتو, ردو, على, كﻻمى, ولو, انا, بتكلم, كدى, وخﻻص, المفروض, تحددو, السعر, اﻻساسى, واﻻضافه, الجمارك, رغم, ان, الجمارك, انخفضت, بنسبه, كبيره, جدا, وياريت, تكونو, زى, دول, الخليج)"
0.0,"(سانتافيه, طب, فيه, ايه, هي, اسمها, كده, برده, سكرسنترفيش)"
0.0,"(على, ما, اعتقد, ان, الصح, القيادة, باليد, اليسار, وتوضع, من, :)"
0.0,"(الاى, بيعمل, صيانة, يراجع, على, عربيتة, قبل, ما, يستلم, مش, بيعملو, الحاجة, صح, خالص)"
0.0,"(نفسي, هيونداى, تنزل, كبورليه)"
0.0,"(السعر, بيبدأ, بكام)"
0.0,"(سياره, جميله, اوى)"
0.0,"(رؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤؤعه,)"
0.0,"(انا,)"
0.0,"(انا, مش, برمي, اي, حاجه, من, الشباك, لدرجة, ان, اصدقاء, بينتقدوني)"
0.0,"(حلوه, ديه, انا, عايزها, ...., انا, بعانى, 😂😂😂)"
0.0,"(دى, اول, حاجة, اشتريتها, للعربية)"
2.0,"(مش, انا, عشان, معنديش, هيونادى)"
0.0,"(لا, انا, بحب, ارمي, في, الشارع)"
0.0,"(مفيش, امل, تنزلو, الفوليستر, تانى)"
0.0,"(طيب, انا, كنت, مظبط, على, يوم, الاجازه, وهو, الاحد, ., وانا, هاجى, من, سفر, ., ايه, الحل)"
0.0,"(هى, دى, اللى, انا, عايزها, ياااارب, اكرمنا.)"
4.0,"(سعره, كام, قسط, هدفع, الف, مقدم, وقسط, شهري, جنيه, مباشر, بدون, بنك)"
0.0,()
0.0,"(ررروووعه,)"
0.0,"(ممكن, اعرف, السعر, كم, .)"
0.0,"(انا, لسه, جايبه, امبارح)"
2.0,"(اجمل, سياره)"
4.0,"(جامده, جدا)"
0.0,"(استفزازي, هذا, الابداع, المعاكس, .)"
3.0,"(جزاكم, الله, خيرا)"
-2.0,"(حرام, محدش, عندة, استعداد, يتغير, الكذب, وعدم, الإلتزام, بقي, شئ, في, دم, الناس., حتي, موظفي, شركتكم, الموقرة)"
0.0,"(شروط, الدخول, ايه)"
0.0,"(سعر, هيونداى, i, الهيدروماتك, كام)"
0.0,"(شو, قسط, الفيرنا, gls, لو, المقدم, /)"
3.0,"(جميل, جدا, مشاء, الله)"
0.0,"(ما, سعر, هيونداي, اكسنت)"
0.0,"(انا, لما, بلف, الدركسيون, عادي, لكن, اول, لما, بطاع, بسمع, صوت, حك, مش, بيروح, غير, لما, اعدل, الدركسيون, و, تقريبا, و, مش, عارف, ايه, ده)"
2.0,"(طيب, ولو, الاتنين, تمام, بس, ف, صوت, احتكاك, يبقى, من, ايه؟)"
0.0,"(المشكلة, دى, عندى, فى, شاهين, دوجان, موديل, ههههههه)"
0.0,"(لقد, تم, دفع, قيمة, سيارة, هيونداي, وكان, ميعاد, التسليم, اليوم, ولكن, للأسف, بعد, الإتصال, بالسؤال, بفرع, عماد, الدين, كان, الرد, نهايةالاسبوع, العلم, انة, تم, الاتفاق, علي, هذة, الميعاد, منذ, يوم)"
0.0,"(عامله, زي, عربية, بات, مان, :d, :d)"
0.0,"(مدهش,)"
0.0,"(روعه,)"
0.0,"(تحفه,)"
0.0,"(ظراف,)"
1.0,"(لو, سمحت, اي, تن, جراند, هاتشباك, فول, اوبشن, بكام, وحجز, فين, والتسليم, خﻻل, مدة, ايه.)"
0.0,"(ممكن, سعر, ix, كام, دلوقتى, كاش, الفئه, الاولى)"
0.0,"(ممكن, سعر, هيونداي, i, cw, وi)"
0.0,"(هو, المعرض, بيقفل, الساعة, كام)"
0.0,"(ممكن, اسعار, جراند, اى, تن, سيدان)"
0.0,"(لوسمحت, انا, عندي, استفسار, بخصوص, هونداي, توسان, ..v, .دفع, رباعي, عايز, اعرف, ايه, عيوبها, والمشاكل, الفنيه, المتوقعه, والنصائح, من, حضراتكم)"
0.0,"(حلوة, قوى, المعلومات, دى, لو, كانت, صحيحة..)"
0.0,"(معلومة, غلط, اصلن, ملهاش, عﻻقة)"
0.0,"(فكرة, حلوة, للناس, ال, عندها, زهايمر, كمان)"
0.0,"(والميني, كوبر, التانك, في, الامام, عند, الموتور)"
0.0,"(ياريت, ممكن, نجيبوا, منيين, ؟؟)"
0.0,"(النهاردة, كنت, في, مركز, الصيانة, ابورواش, السياره, خرجت, مش, نظيفة, خلاص, ودفعت, جنيه, مش, عارف, ليه, وواحدة, ست, كانت, بتزعق, قوى, وبتقول, المساحة, اتسرقت, بصراحة, كان, يوم, وحش)"
0.0,"(طيب, والمرور, والمخالفات, هتدفعها, بدلا, منی)"
0.0,"(مشاء, الله, علي, الاختراعات, ههههههههههههههههههههه)"
4.0,"(هايل.تحفه,)"
0.0,"(فكره, جميله, تصلح, في, مصر, لحمايتها, من, الاتربه, و, الطينه, بس, بعد, كده, هتكون, متعبه)"
0.0,"(حلوه,)"
0.0,"(فشيخ,)"
0.0,"(أنا, لو, محتاج, عربية, i, وليست, الجراند, هل, لسه, ممكن, أجيبها, الشكل, القديم?)"
0.0,"(ربنا, يوفقني, واجيبها, كلها, عاجباني)"
0.0,"(بكام, ممكن)"
0.0,"(نصيحة, تمام, وفي, محلها, لان, تقريبا, /, الناس, اللي, راكبين, عربيات, مبيعترفوش, بالاشارات, والمضحك, انه, لما, يتخبط, .وهو, نازل, بقي, يقوم, ضارب, اشارة, علشان, لما, ييجي, يتكلم, يكون, علي, حق, .بيشتغلونا)"
0.0,"(هيونداى, اتش, وان, تربو, ديزل)"
-1.0,"(مش, فاهم, انتوا, صنعتوا, عربية, بات, مان)"
0.0,"(هيا, طلعت, هيونداي, و, اللا, ايه, !!؟)"
0.0,"(ياريت, ينفع)"
0.0,"(انا,)"
0.0,"(ايه, ناوين, تنزلوها)"
1.0,"(لو, سمحت, في, باصات, ولو, في, صناعه, ايه, ومواصفاتها, والسعر, بعد, اذنكم)"
0.0,"(النظام, ده, موجود, في, سيارة, فيرنا, a/t, gls, ., ؟)"
0.0,"(سعر, السيارهi, cwكام)"
0.0,"(لو, سمحتو, عايز, اعرف, نظام, متوفر, في, اي, فئة, و, شكرا)"
0.0,"(انا, معايا, الموضوع, ده, فيها, 😁)"
0.0,"(هيا, هيونداى, اكسنت, هاتشباك, فيها, اميولايزر, ضد, السرقة)"
0.0,"(يا, حضرات, الامبولايزر, ده, نظام, منع, السرقة, عن, طريق, قطع, دائرة, التيار, الكهربائى, عن, ضفيرة, السيارة, بالكامل, بما, فيها, الكمبيوتر, والحساسات, الا, اذا, تم, تشغيل, السيارة, بالمفتاح, الاصلى, المشفر, والمكود, على, كمبيوتر, السيارة)"
0.0,"(لو, سمحت, مفيش, اخبار, عن, النتر, الشكل, هيتغير, وله, ﻻ)"
0.0,"(تمام, يافندم, علم, وسينفذ)"
1.0,"(لو, سمحت, ممكن, اسعار, جميع, فئات, الاكسنت, هاتش, باك, اتوماتك)"
0.0,"(عايز, اعرف, سعر, السياره, فيرنا, اتوماتيك, بكم, وايه, المواصفات, اللي, فيها)"
0.0,"(المكان, يا, شباب)"
0.0,"(هتعملو, خصومات؟)"
-2.0,"(شركة, نصابين)"
0.0,"(ان, شاء, الله, اجي, اشوف, الجديد)"
6.0,"(جامده, بس, لو, ب, كابينة, يبقى, أفضل)"
0.0,"(رائعة,)"
0.0,"(عجبتني, جدا)"
0.0,"(بكاااااااااااااااام, انا, عاوزة, واحدة, اكيد, انا, اول, والحد, يجيبها)"
0.0,"(روعه, بس, يريت, سعرها, يكون, معقول)"
0.0,"(بكام, وكام, cc)"
0.0,"(بسم, الله, ماشاء, الله, يارب, اوعدنا, بواحده, بس, سودا)"
0.0,"(واوووووووووو, روعه, انتى, يجى, بقا)"
0.0,"(سعرها, كام)"
0.0,"(ﻻ, مش, محتار, عاوز, اى, اكس)"
0.0,"(السادة, الافاضل, الرجاء, الرد, .،،, انا, دافع, فلوس, لعربية, هيونداي, فيرنا, في, فرع, غبور, اوتو, بورسعيد, من, يوم, /, /, ولغايه, وقتنا, هذا, لم, استلم, والموظف, المسئول, كل, شوية, يقولي, الاسبوع, اللي, جاي, بصراحة, اول, مرة, في, حياتي, اشوف, شركة, بتاخد, فلوس, وتسيبها, عندها, فوق, الشهر, بدون, اي, وجه, حق, انا, محتاج, حل, مش, محتاج, وعود, ...!)"
2.0,"(سوال, للادمن, هل, يمكن, ان, تضع, للفيرنا, جنوط, انش)"
0.0,"(هو, الشكل, الجديدللفيرنا, نازل, مصر, ولا, لا, ولو, هينزل, هيبقى, امتى, وهتبقى, بكام, ياريت, الرد, لانى, عايز, اشتربها, وخايف, اجيب, الشكل, ده, الشكل, الجديد, ينزل, واندم, انى, مستنتش)"
0.0,"(اريد, عمل, نسخه, مفتاخ, ماتريكس, ماهو, المطلوب)"
0.0,"(لو, انا, الإنسان, أهم, كنتو, تهتمو, بالفرمل, اللى, ممكن, تموت, الناس, عربية, الف, rb, ومش, فيها, ربنا, وبعد, سرعة, مش, بيكو, ووو, فيها, فرامل, الشكوى, أن, حضراتكم, تعدلوا, العربية, وتكملوها, علشان, مش, تظلمو, الناس)"
0.0,"(اخر, سعر, للسيارة, الانتر, الفه, الثنيه, كام, وهل, ف, امكنيت, التقسيط, من, خلل, الشركة, مبشرة)"
0.0,"(انا, معايا, rb, ازاى, تنزلو, عربية, اوتوماتيك, الف, جنية, ومش, فيها, ربنا, يسامحكو, والصيانة, بتتعمل, غلط, باردو, ربنا, يسامحكو)"
0.0,"(ممكن, تقولي, النترا, كوبيه, هتنزل, مصر, امته, تاني)"
-5.0,"(الاكسنت, ار, بي, تمنها, فيها, ههههههه..., علي, اساس, ان, مافيش, مشكله, في, المساعدين, الفابريكه, الكوري...وموش, بتاكل, زيت, بعد, ٤٠, الف, صيانه, التوكيل..., وموش, بتحدف, يمين, نص, درجه, عيب, في, قطمه, الدركسيون..., مممكن, يكون, ٢٠١٥, حاجه, تانيه, بس, العربيه, بتجري, وبس)"
0.0,"(الفئه, الاولي, ف, الاي, بكم)"
0.0,"(اكيد,)"
0.0,"(عااايز, اعرف, سعر, سيااره, الانترا, واكسينت, والفوئد, والتقسيط)"
0.0,"(ياريت, يكون, في, اسكندرية)"
0.0,"(يا, جماعة, المكان, فى, قاعة, المؤتمرات)"
0.0,"(مكان, المعرض, لبصوره, بس, عاوزين, تفاصيل)"
0.0,"(كم, سعر, السيارة, توسان)"
0.0,"(العرض, ده, لسه, موجود؟؟؟؟)"
0.0,"(فيه, فرع, هيوانداى, فى, المعادى)"
0.0,"(دي, عربية, كبيرة, وعالية, اكيد, ومن, غير, تخمين, موديل, ix, الشكل, الجديد)"
0.0,"(بلونيز,)"
0.0,"((, هيواندى, xi, :-), ))"
0.0,"(هو, مفيش, ix, بتنزل, دلوقتي, ؟, وليه, ؟)"
-1.0,"(ما, رأيكم, في, غسيل, موتور, السيارة, هل, هو, سليم, ولا, يفضل, عدم, العسيل)"
7.0,"(رائعه, .., ودايما, بنفذها, #شكرا_هيونداي)"
2.0,"(حلوة, جدا, ودايما, بعملها)"
0.0,"(امممممم, انت, مصدق, اللى, بتقوله, ..., عموما, انا, بركن, بالبركة, كده, والناس, بتبقي, متعاونة, ومصر, كلها, بتيجى, تتفرج, وانا, بركن)"
4.0,"(أبهرتنى, :d, :d, انا, ك, هشام, انبهرت, فشخ, :d)"
-3.0,"(الصوره, دى, فيها, اخطاء, كثير, اولا, رقم, لازم, تقف, لغاية, الهوايه, الخلفيه, عند, نهاية, السياره, التي, ستكون, امامك, ثانيه, رقم, ،, انت, كده, ممكن, تطير, المرايه, الجانبيه, او, تحك, سن, الفانوس, اليمين, في, السياره, الاماميه, عليك, ان, تاخذ, مسافه, اوسع, للدخول, بامان, ،, وما, فيهاش, حاجه, انك, بعدين, تحضن, على, الرصيف, في, ،او, مرات, مش, عيب, وهتكون, اسهل, لو, سيارتك, اوتوماتك, (بتعلموهم, غلط), ..ههههه)"
0.0,"(مبوووك,)"
2.0,"(ماشا, الله, ربنا, يبارك, بالتوفيق, والنجاح)"
0.0,"(اﻷسعار, ايه, لو, سمحتوا؟)"
0.0,"(الأحمر,)"
0.0,"(الاسود, و, الفضى)"
0.0,"(اللى, ناحيه, الشمال, عشان, بعيدعن, الميكروباص, او, الحاره, اللى, فى, النص)"
0.0,"(الشمال,)"
0.0,"(شمال, وقيل, يمين)"
0.0,"(غالبا, اليمين, ولما, تكون, الشوارع, زحمة, اوووى, شوية, شمال, و, يمين, و, فى, النصف, حسب, الفاضى, اللى, ادامى)"
0.0,"(في, الحاره, الشمال, لأنها, أقل, تركيز)"
0.0,"(الشمال, ودايما, مامتي, تهزئني, عشان, بقت, دايما, زحمه, واليمين, اللي, سالك, 😃)"
0.0,"(ممكن, اعرف, السعر, ؟؟)"
0.0,"(بكام,)"
0.0,"(اوعدنا, يارب)"
2.0,"(اغلى, عربية, فى, مصر, هيواندى, كل, الفئات)"
2.0,"(كل, عام, وانتم, بخير, هيونداي)"
0.0,"(كدة, حاف, من, غير, هدية)"
0.0,"(هل, هى, دفع, رباعى, ؟)"
4.0,"(انا, عايز, i, ده, بكام, سعرها, واريد, عرفة, مدلتها, [عربية, جميلة, جدا])"
1.0,"(لو, سمحت, ايه, الفرق, بين, الفئة, التانية, و, الثالثة, اكسنت, سيدان)"
-4.0,"(ازبل, عربيات, فيكي, يامصر, محدش, يشتريها, عن, تجربه, وكلهم, نصابين)"
0.0,"(هل, هنا, ك, خصم, على, الكاش, بالنسبة, للالنترا؟)"
0.0,"(الله, اكبر, ياترى, سعرها, كام, ده)"
